-20.0,0.9097
-19.0,0.879
-18.0,0.8391
-17.0,0.7792
-16.0,0.7048
-15.0,0.5961
-14.0,0.4674
-13.0,0.3283
-12.0,0.2073
-11.0,0.1024
-10.0,0.0409
-9.0,0.0078
-8.0,0.002
-7.0,0.0002
-6.0,0.0
-5.0,0.0
-4.0,0.0
-3.0,0.0
-2.0,0.0
-1.0,0.0
0.0,0.0
